ID,Key Generated,Entropy Value,Basis Kind
203,Quantum Key: 4d1ec27b83697449aba8823ba5780cf308446cd1188f5b30c8a30db3bb6ddfbc,Entropy: 2.01 bits,rect
204,Quantum Key: 20c7906a6de6426a28aba02e9f5a7c7071732556838af4e0ccd36d7756ad1c47,Entropy: 2.00 bits,circle
205,Quantum Key: 5619b5013dd799d1d9fd5a63509b6a98a52a201ee38ac99de15eabbaeef77c24,Entropy: 2.04 bits,circle
206,Quantum Key: 291b6fd540b3c7b683d20c397fdc843e8f5fb5a7712b8218f8b1d829b80699ac,Entropy: 1.89 bits,rect
207,Quantum Key: 7bf38a319ed4e124e7243ea0ae64ccfcc3bf4e4b071fd574eb455bee9ac391f9,Entropy: 1.96 bits,ellipse
208,Quantum Key: c832cf28d30df4d9a4f8c0d6fa10c11f911353e683f0fc746426a1e1e9d04629,Entropy: 2.02 bits,rect
209,Quantum Key: d379837a87abcb2615c705caa15df95df33b4b35e3c00e9ff48ec5e46717cacc,Entropy: 1.93 bits,ellipse
210,Quantum Key: 0dc64a1ed4adb76d7623f821450f4323f4b5a42f38c3ce234066174d6dbc927a,Entropy: 2.07 bits,circle
211,Quantum Key: a176725caf40136a716cf4b5842fc7b1f1f5b8ea75f6a4575d523f149e9783f1,Entropy: 2.06 bits,rect
212,Quantum Key: 0ea7d31e417d3d1ff75528b0819ed3df95bb8f292035e4159ff892915b0b9726,Entropy: 1.82 bits,ellipse
213,Quantum Key: c2a6fd31e9c1b4860e473da34c1ec834d54498168444c4187d1499b5f3787bb3,Entropy: 2.00 bits,ellipse
214,Quantum Key: 4335022bfe2261aea552ff3317bd266676e0d29b235d880e69c2c7761075556a,Entropy: 1.92 bits,circle
215,Quantum Key: 43e16ec6264c586ca3d6fb4f9eea0d6a7981d603464c7da75f54c6e96d3922fb,Entropy: 1.95 bits,ellipse
216,Quantum Key: bfd168186dbc1c7566aee68f8385087e85cf5d6605f26cbe0e8c8289166b507b,Entropy: 1.96 bits,ellipse
217,Quantum Key: 4e554bcf84359c42bb5ebe53ff2a19c6771474acfdc291178ea8254b39db618f,Entropy: 1.82 bits,ellipse
218,Quantum Key: 9f6cf0374f69d4f09f2e626e016c6f43eeb60060a29583ae4dd095ffad0fcecf,Entropy: 1.91 bits,rect
1,Quantum Key: 30192bb725103134ac4a8607ba02d1bbcdffadafb1a04f177f83e0499af45af3,Entropy: 1.67 bits,circle
2,Quantum Key: 42027ee3f45fb866f457bf1ad58152330213889d80de6aacf7e29204122106e4,Entropy: 1.60 bits,circle
3,Quantum Key: 35f4e579bb2e3e5104a388365af76666732ebf18a5f942c13752690126a41ded,Entropy: 1.63 bits,ellipse
4,Quantum Key: fffd4d13b2e9a79bfeb2b6cdd08712e16a73822e4644e23d10933473fee08720,Entropy: 1.66 bits,rect
5,Quantum Key: ee33008025bb3a432debd00d75125db2c6cff92cbe026bca39bcbf33996f0062,Entropy: 1.60 bits,circle
6,Quantum Key: ab77ae5d73e81d1e5ef48ca42d260e94f3a3a9dc6614dc250d3e0b7980942dce,Entropy: 1.68 bits,circle
7,Quantum Key: 60c4c9cf139aa8cbd853bcc65208017f6548873deeb8660f4d3fe5507bae1865,Entropy: 1.53 bits,rect
8,Quantum Key: ca4dc94fad5c19e77c7be048171d96b3b9358ec8eea89161841b50332543455b,Entropy: 1.60 bits,ellipse
9,Quantum Key: efb07578f4618deb4a60c0706a617102352e10fb004966d2e9effe60d5493fb7,Entropy: 1.59 bits,rect
10,Quantum Key: 9d37b5291423d1447497c7651dfa5bd4c774cfb3477c088b98b1ba98df4e986a,Entropy: 1.66 bits,rect
11,Quantum Key: 098954e6942d53d6a9285e1dc698a90ac9ed0f78f55e9455aa22215581532046,Entropy: 1.56 bits,rect
12,Quantum Key: 2ae5eb3aad49571f82b36d9a4253a53b5f6e18877db7d2f086d966ddb002b65a,Entropy: 1.66 bits,rect
13,Quantum Key: c3640954399e382f1dde1cf2f4e3275ae0468bc0e9b062cb346759215837fc71,Entropy: 1.52 bits,circle
14,Quantum Key: 3a4c96818db59fce271b292620a6d8cda2b7ff368eea19bccd054732af587426,Entropy: 1.62 bits,ellipse
15,Quantum Key: ff250ff1163511947a6fd40b05a2ed75a17243818e8cfbbfc0d24fcdd1a81caf,Entropy: 1.65 bits,rect
16,Quantum Key: a87e72aa70053cb64503c115da005171c9e28b217846c1db679e60db50b70ea4,Entropy: 1.54 bits,rect
17,Quantum Key: 5b17b297a99e3a3fba9a961173c2e695d659f129092d03d44ee4cd7e57271396,Entropy: 1.55 bits,ellipse
18,Quantum Key: 9ab44ffdb2ce8fbab35fe5a84f5a2c3467192518b184c1139d29fe425e2f5de8,Entropy: 1.62 bits,rect
19,Quantum Key: 3c3f23bdc03f23d97f0083b5e6b8f8ed6ddd1e68172c7d41f9fdb6126502bd4f,Entropy: 1.54 bits,circle
20,Quantum Key: fdc77237fa3943dfdba1ebc59cbdb087eb8ad0185d6823ee1e4329f8937d38c6,Entropy: 1.55 bits,rect
21,Quantum Key: 080682312dacd4ddd2620486185b0c6f7119fd35c027cb830b58c16f9342b9fb,Entropy: 1.68 bits,ellipse
22,Quantum Key: 9145fcf1ddc560b8ef2c38369c0f16f46bfa942f8e0c68a5abf755073907c05b,Entropy: 1.64 bits,ellipse
23,Quantum Key: f2abdcff93ce56bddb46735d48cb58bf6594bac4f3e67683b60f78b8d4c1b27d,Entropy: 1.55 bits,rect
24,Quantum Key: 29ae4ad4d90c5fac87fc1b912c7fbda86bc1c31ceccda4b71900e304c68e3f11,Entropy: 1.50 bits,rect
25,Quantum Key: 11e1b56a8718ad5bdeeee1b9357d36f7c7cce0dd706e0e4ab534b43c92fc206c,Entropy: 1.51 bits,circle
26,Quantum Key: f60486188467882e58f7476ae91ab1a99f4ecc8a73eae9c887085fab39ae06e6,Entropy: 1.63 bits,rect
27,Quantum Key: 8f301481fff90a30a944d7c7e4ec7f3d7fa3fa59e9c5d601e9d41262b96fcc89,Entropy: 1.66 bits,circle
28,Quantum Key: adea8564717f0b87947efd4302d831e9bdf093fc2a245e94aa86b402f23832dc,Entropy: 1.56 bits,circle
29,Quantum Key: 8f3e7a292d64289dbb8cbc7b6b08af85aef4e1a9fa58a3fc17946ff9bd1b83a7,Entropy: 1.64 bits,rect
30,Quantum Key: e359fe29422a2df57bb66aaa865289a9d339d2e44d1ad8189f26b1c64ecdc096,Entropy: 1.57 bits,rect
31,Quantum Key: 7e67fbdd1b9c8a5cd135dd0b01f752e9e1ed3e6fa910092dff992ca1049e8c43,Entropy: 1.54 bits,ellipse
32,Quantum Key: 3e29329c74885c79913cf422a00c73aca48cc149e4bbaeda6540b98482cd5c15,Entropy: 1.46 bits,circle
33,Quantum Key: 0f844cfff00e3686332677a28c7524228073777b608a4c67be79adbcdac1f48b,Entropy: 1.71 bits,circle
34,Quantum Key: f6f06e8ffa186e57941275c2166a9e6e5a63028bf892107d4fc36aa177692005,Entropy: 1.67 bits,ellipse
35,Quantum Key: 04d94ceb43782a21de033002501ce3c5b1a3cdaff79a72ea6e1403a214c0a9e8,Entropy: 1.72 bits,ellipse
36,Quantum Key: 2f24fb4f4b8633cdb178019cd9a60316ce0c7ddb9805183bd92063665d3a19fb,Entropy: 1.57 bits,circle
37,Quantum Key: a1d37c8b694b209edea30424368439426df2c63939ca6ea3a884d1bc53ccf00f,Entropy: 1.70 bits,ellipse
38,Quantum Key: 6e3cf97b0cdea48e7f7d31acbd7486f3feb6e5a87a05b2a9c68a589292e6c6ce,Entropy: 1.59 bits,circle
39,Quantum Key: 6daf43a0dbc2493832feb6b8a813632ecc20fa0079d1c55cc3868597fe23a2d3,Entropy: 1.55 bits,rect
40,Quantum Key: 5051ed10b9fda89ec8b282c956e5c1847c7e8af92819d4b0c1f06048de418382,Entropy: 1.69 bits,circle
41,Quantum Key: 26c4ae531c3badb342ca2f42fc6cbd125d9a19c674c393f3f35c50cf3330781d,Entropy: 1.61 bits,ellipse
42,Quantum Key: c432504825ec0049548a0fd1f85f047bafa139402c29243bc54a982dcda8ea60,Entropy: 1.62 bits,ellipse
43,Quantum Key: 48253e4f7989072296368e903d27142d77c6c6ba93c475f57c2bd7c33ea855b9,Entropy: 1.60 bits,rect
44,Quantum Key: b9e4af5b0a2d7a0d3eefcb14ca78cc405d52a08b30df5d97a7296cd90a505dc3,Entropy: 1.73 bits,circle
45,Quantum Key: 8c31c981f820181a9620b420d74755bbffc9e44fea9b50277bbf1a3acbaa9cf6,Entropy: 1.65 bits,ellipse
46,Quantum Key: d6fa23d938058aec5b0942b2eb4c78f09a674d0cb77b6ba0c5c32b4a5809eee1,Entropy: 1.68 bits,circle
47,Quantum Key: 95adce8e5392dbe92e987121092660560cd782487758b6b13b2651e9492c77d8,Entropy: 1.72 bits,circle
48,Quantum Key: df989fa6d3463e40d5f017c131f237de6acee4b6f6d6b01b9383cac22568d61b,Entropy: 1.50 bits,circle
49,Quantum Key: efcda2751664cc8c6ce0734d7d5a7a7a78c2000c50a92b96f9e0b78f46bf0225,Entropy: 1.68 bits,circle
50,Quantum Key: b584cc3297a58ccba56eb1871c85729ac4ae46268212735b82a56f2a9b68ef58,Entropy: 1.71 bits,circle
51,Quantum Key: 05243e463138d4368d02de4a9d04228957592d92d7763e8f870dd8ba93e35015,Entropy: 1.66 bits,circle
52,Quantum Key: beb43c04924a2ffb85d93531a56567fdbf27bca1445432e69a20bf54bc5054f5,Entropy: 1.63 bits,ellipse
53,Quantum Key: 3252c01d971780876900e5bd59cee45dbf2ebc7bf9d469b1273d1308013e183d,Entropy: 1.70 bits,ellipse
54,Quantum Key: 18fe12230eff5b49f54d614e49bd551d5c35647976898e4a84cebd5403515339,Entropy: 1.67 bits,circle
55,Quantum Key: df5804684ec5b58ff92e108049c1fe475335ca22debea3cc3130f7f16788ea20,Entropy: 1.61 bits,rect
56,Quantum Key: b4850255b38b6b9e31a77a5f8cf8823a78f0b4e4356bb32369789d73e2984264,Entropy: 1.65 bits,rect
57,Quantum Key: 5787c56a56fb29337b415379ca3487b566b37029a345a8879a3f38ff8fb3027c,Entropy: 1.68 bits,circle
58,Quantum Key: f8db8d47527750665ffc0ee09634661bdb9c6e32bf017fe179a65225e01d99e4,Entropy: 1.70 bits,circle
59,Quantum Key: 87b6335787e76105fff5eeaef6abb3a5c676d7274fd71779844f829958a7e1a9,Entropy: 1.77 bits,ellipse
60,Quantum Key: 4319cd9c163a5cc5f1e2b20e421adf5bf2b895649cd920cc1d8c0bfb84c6aedd,Entropy: 1.64 bits,rect
61,Quantum Key: 670d034a8fc70939b0a8a57d02115fdb2d76b2e2c5942050d05dd14cca68512e,Entropy: 1.71 bits,ellipse
62,Quantum Key: 32fec45a62db7b12b04248b00b8809b240834bda3f00b239eaa5a7f152568c1e,Entropy: 1.50 bits,circle
63,Quantum Key: 3c808bff0d5d0a90c93f1db9e6ca4deb76c6ef73466eb84a70b46e8180aaa32c,Entropy: 1.74 bits,circle
64,Quantum Key: 5d5823318ec9f05bb06bd50013d8e7197499c164c0881ba6b06b47125f4894eb,Entropy: 1.65 bits,circle
65,Quantum Key: c07e948fcd120ea52f6e9912732b3bbd3c86b3be14fc220a0f4f7383b8b1ba15,Entropy: 1.67 bits,circle
66,Quantum Key: 50f902a4c854f56109a71c26ac2c18d48ed423302f43388ed02483dcac085295,Entropy: 1.59 bits,rect
67,Quantum Key: 4143bf09a8c10b28eafafa8142809e1170038f9bd73f8b3ef158ecf623829e0c,Entropy: 1.68 bits,ellipse
68,Quantum Key: c418813836a3d52ada7d14c9fba2a1379d9df4c8e00cec04d6597dc48e1a7fd1,Entropy: 1.67 bits,circle
69,Quantum Key: 3e153f2e6a606a66875e061e4c4d145159d6010f7117994013fe4b714a6d9767,Entropy: 1.63 bits,rect
70,Quantum Key: 4e7f2267d9b6b556388076e4bfcfe5f8a55b5dabad03c0f4e2fec3e5836caadc,Entropy: 1.70 bits,ellipse
71,Quantum Key: 4c5533f95452cd3b9f3c7882a9b700763a33e8a817e2c3eaee34f69f42e85edb,Entropy: 1.63 bits,ellipse
72,Quantum Key: c404896cf12e50d08d17cc8b0f81fba2db0df6fb765d41fcdea89f957f74ad27,Entropy: 1.61 bits,ellipse
73,Quantum Key: 4d77dc57ff4306f8e0a7e5c5aebf7fd4f04ea418cb01cec6327cb76a59f1173d,Entropy: 1.66 bits,circle
74,Quantum Key: 97a991d95955e6fca772540ff48a3ccf8767233807aa9dbcc279bd4762bf8636,Entropy: 1.65 bits,circle
75,Quantum Key: 2697785801487897fb471625a58072b6ce32dbfa61f4d2b854abcd660cebff42,Entropy: 1.61 bits,ellipse
76,Quantum Key: df862ae729dd8714895173c69a3425177031de481419e8643f3d889b292a0c4a,Entropy: 1.62 bits,circle
77,Quantum Key: 10158bc3d441744415a49428ddd9d160e7bc1d26a1efced1b55e88f74cd6892d,Entropy: 1.66 bits,circle
78,Quantum Key: 26c934a2e2b637f2e1615a808a3e7bffa144b3e78ba696be4b63bcea2f9bd7b4,Entropy: 1.68 bits,ellipse
79,Quantum Key: c7095125efc0d137cf41c2dec403a894b6d6ed0085a28900898f8ffc2615c861,Entropy: 1.66 bits,circle
80,Quantum Key: ae257c233217ec6d17905d8be6aa04929d5aaa99977a9408a7c824c348beafb6,Entropy: 1.67 bits,circle
81,Quantum Key: 7583e3edb76a8ffda720942b2a6b818a743a21da0c3d2d4ba928b89173d63d33,Entropy: 1.61 bits,rect
82,Quantum Key: 88e25e7669abca8c4798e176b73796d9b207d5837f9fdefe60f0f1d840a01e56,Entropy: 1.53 bits,ellipse
83,Quantum Key: 45f90f676726a3e4e58ce2d82af9ba21a361b86dace073618b322844e89a7738,Entropy: 1.66 bits,ellipse
84,Quantum Key: 9108899154331b3e9975e948664dd19c6a84ab7ffc9813688b198277f70d81ba,Entropy: 1.71 bits,ellipse
85,Quantum Key: e4265a85a2d0f98e06990296d96011601f2974834e3e09b09c5ebc0e56147541,Entropy: 1.70 bits,circle
86,Quantum Key: c70c4d90be1728ab351d1b52572925f2d9d4c0b658d7c6919ea376c8378211e0,Entropy: 1.63 bits,circle
87,Quantum Key: f6db4169d29bafc67b9819b67ce7089c9a045c6956cc029d029f7de5d6713557,Entropy: 1.67 bits,circle
88,Quantum Key: dfe300487621cb977ced4e388ef3cfe3da24e020e7eac1d5994011746a08c95d,Entropy: 1.62 bits,rect
89,Quantum Key: 82a0fd14ff09fae912b4f5c0526cffaf5ef599ae869e1535a02a51e0ffb94c5c,Entropy: 1.64 bits,circle
90,Quantum Key: 18dd33d2a1d7fbdf09fe9eec7c9cbe09b4ac5b9bfb67ccb035d11f25f83d1961,Entropy: 1.63 bits,rect
91,Quantum Key: 4887866d487ada83a568a8015402d1cded8160e71822ceb4ade8e6fda57668ab,Entropy: 1.67 bits,ellipse
92,Quantum Key: c86973ea3a42ee9df8a67ceaffcd4bb3b1d3be1879d5e2385e347e55eeafd3ab,Entropy: 1.67 bits,rect
93,Quantum Key: 4212bb6963e10babb1ba69a4d84ec8aea45a9f5516977e67b0d9c4654f59d7cd,Entropy: 1.65 bits,circle
94,Quantum Key: 4e472ab1accab36490a58ad6e55c06ce4720c85f386dd72ae63a85702ca1f01e,Entropy: 1.65 bits,circle
95,Quantum Key: 71e7b30a5c2ce589bb58f9dbb8e8dd9a052d404a24751b7ef418676e983b35ae,Entropy: 1.60 bits,rect
96,Quantum Key: 20b68e66acc505ede7f8626962cdec6688551dd73dc89555f9135beeffa98c37,Entropy: 1.66 bits,ellipse
97,Quantum Key: b4435deb806c9276522c35c76fc8c762febad40f3a2068697ba2cb0014527536,Entropy: 1.55 bits,rect
98,Quantum Key: c2a7d38333075badae74795fd06653b971c67ee03150fb54a81940e93acc6906,Entropy: 1.64 bits,rect
99,Quantum Key: 1ce6ff191fdf41de7578020c820be99c3fc77f6b67d9d1b77c883dd846bf1311,Entropy: 1.64 bits,ellipse
100,Quantum Key: 6d1bceb15cd2387a93dcd79aa7c30b20a8f9eacaec91f5e941e8d526bd9c3c3e,Entropy: 1.70 bits,rect
101,Quantum Key: baa4b356131a037b51ce3685c5817fe85eb9fb1b4d7bb6c2b48b40de14bff21f,Entropy: 1.64 bits,circle
102,Quantum Key: d7f8e0da5847d9b70fb5adf7a4e1a6e42f5883577ab4805c8ebbd16eff4838bb,Entropy: 1.65 bits,ellipse
103,Quantum Key: bc8d89fa7cdc988555f84f393eb8e58172ee4d67891000062f6f2d789d3ef10f,Entropy: 1.65 bits,rect
104,Quantum Key: e8744560876bef2ce91afdf5b0089558326b788f9fa6144ad73ffec0b3bc6f26,Entropy: 1.58 bits,rect
105,Quantum Key: ab5c7b8577a9dc4a3db8773ff018f02bba5f2dcac03d6592c6b91a575725ed82,Entropy: 1.66 bits,ellipse
106,Quantum Key: 3c3fe4016aded89fae19d3540c0343a8b4dc3f655f413e040db4961f66a1dea9,Entropy: 1.62 bits,circle
107,Quantum Key: 61770e7c5e294b142bd389898a1a12be6b4a3da2fd96aaa3bef50a54fcaf1aee,Entropy: 1.65 bits,rect
108,Quantum Key: 168f12867109eaa7059a7cca1f5c3012d8b5c619d63f361a9a6243cca1345731,Entropy: 1.64 bits,ellipse
109,Quantum Key: 5f8ec5c318f19d32d72c0c1be381d866f3cbd1c051794e99ad88c9d6705507f3,Entropy: 1.64 bits,rect
110,Quantum Key: 97eec01ba851bd93bd79748ad3523265428290f3eee67dda27a734599f9863b5,Entropy: 1.59 bits,ellipse
111,Quantum Key: eba739e85cf91c901e3d1b76f5374163f49fdfd0a871803c33a5c915092c7561,Entropy: 1.65 bits,ellipse
112,Quantum Key: 312dded0c643c6534099a026d1ba34529a3ff691ba486e7ee500f4fcbddf35db,Entropy: 1.64 bits,ellipse
113,Quantum Key: 38cb074fc8e89275e0bc40053fc149c1692493a07577f514124f65684506d937,Entropy: 1.58 bits,rect
114,Quantum Key: 3b225519d77c8111b38a3624ed055419e235dea722062cb7f5480072ab92fe52,Entropy: 1.59 bits,rect
115,Quantum Key: 41797d530aa23447a15387f00e17efe9c68dc9c46ea8c817aeedaadb15e4d526,Entropy: 1.64 bits,circle
116,Quantum Key: 672de74f867777bb55a7a7566c8e4e685a25975aea576739b6fc47fb7f12c95a,Entropy: 1.53 bits,ellipse
117,Quantum Key: ce44d9390b75f1cbcda925fd9b7a8f059a4a49ffbc2232f0723ab3477784078b,Entropy: 1.55 bits,rect
118,Quantum Key: ad648fe22d77d700163765dead203b0b4d7dcfa8dfa015345207e3ba376a5e86,Entropy: 1.59 bits,circle
119,Quantum Key: ab7630f17199fbc785f8be2c100073a9c48601bcf04eb315b153fc264d832a9f,Entropy: 1.59 bits,ellipse
120,Quantum Key: caf6d954dc6f832222cbafab541b96ca479d453145b217d77b141a3ae861af53,Entropy: 1.67 bits,ellipse
121,Quantum Key: 831074d2190719f5daecc906504a262185f74fa57de39eacada51d8b3b16d40a,Entropy: 1.61 bits,rect
122,Quantum Key: 520d3488053e20eefdb0816d9467e39e5bbe9971bc7566e2036aa1125fd7cf06,Entropy: 1.59 bits,ellipse
123,Quantum Key: 3b6c4ce0f15e4ea6f2e69a6f47b9fc3257b2221c7f86503584eb9d6f8cfef181,Entropy: 1.58 bits,rect
124,Quantum Key: a01f66872c0501a4993dc522866bd207c8ce6901076d74f65de6088b5e75854b,Entropy: 1.66 bits,circle
125,Quantum Key: c75bf2d8f2787ead0ef4bcf343fc58496e985506e4f3062c854a19733d56de57,Entropy: 1.49 bits,circle
126,Quantum Key: 459ecaa602ab9f959f842d0bd0a8c59d38e6afc889e67e367b04a52b34dd6685,Entropy: 1.65 bits,circle
127,Quantum Key: e010a4247d6ed1cac615ecf3266f001990571f483279e5897b5d6558cfbe757c,Entropy: 1.69 bits,rect
128,Quantum Key: 107279c9f135b99f61660da9cc22bc1efd634414f7b5a3ec5c045fcb54d23f8c,Entropy: 1.66 bits,ellipse
129,Quantum Key: fb7ec801e5b933da9eeefed3454b61505c7d09ac07342c574496bd52880c380f,Entropy: 1.64 bits,ellipse
130,Quantum Key: 9c31a70f0f4f6ce82272e3aada605d3c74dfdf32f3f58eb3da455a53f6bdd4ec,Entropy: 1.66 bits,circle
131,Quantum Key: 6b25ae4efa8e9b478ca92ad67b86726afe9dd85fc294ac46540ec591a6da4457,Entropy: 1.47 bits,circle
132,Quantum Key: dd5fdc7486fa73d72e6a6361cf0f650bfaba8c4c8186a0ef839285a9ab40e1d2,Entropy: 1.66 bits,circle
133,Quantum Key: ce90fff3c0b8714a7f38c5766a9f1b9733ba081eaf38af1be497db9051ac560d,Entropy: 1.60 bits,rect
134,Quantum Key: 7e2bf74f4c2ea1a4b806335143755fdc52d28165bafcebf6151d07f361318626,Entropy: 1.63 bits,ellipse
135,Quantum Key: 40b96e16be043463fe444911b75c04e7abb665cff0b79fa432767ad92cfd0c9c,Entropy: 1.62 bits,rect
136,Quantum Key: c5b7b7facf9346d3ea1def7b54458715d0ab8d1851a8cbcdca57814b87b496b6,Entropy: 1.51 bits,ellipse
137,Quantum Key: b5bb83215bea33c598631faa207954ca6ab513af14750be233d6f2c84a05a8cc,Entropy: 1.66 bits,rect
138,Quantum Key: c82834d72a2ffaf51d6e9ddab2fcb71dc90918068960dea4252945517950e2dc,Entropy: 1.64 bits,rect
139,Quantum Key: 763059fe92a015671d520575ee645ea673ae62ec003d82a65bc38b84e2bff606,Entropy: 1.62 bits,circle
140,Quantum Key: a27d15ebce9fd0a66ace94ee0f9d50f53ab1ed865a75464d6d0178e5c7098f6e,Entropy: 1.62 bits,rect
141,Quantum Key: 03866e3ff047ec56c0603f93d7a9f9f4adef6b56cb1140fb7e1696f3b651b494,Entropy: 1.64 bits,circle
142,Quantum Key: cb71f157fcbca44a89153540fdf5cf0f973bcc8585ab4fe51fa8496a2f55d970,Entropy: 1.71 bits,ellipse
143,Quantum Key: c5407873be9569ef430a959788a45d3bbd419ee315a45b0f1b340dc5008b24b0,Entropy: 1.61 bits,rect
144,Quantum Key: e0f1f9cc1cb65a0c77890e55e1315aeb8dbf09781a6afd3dc72a20883c713be1,Entropy: 1.63 bits,rect
145,Quantum Key: f4c7d7ed8bd9e5ffe9103fa120e71ff4fd085e29310bb2bacddc3f5e01781062,Entropy: 1.69 bits,rect
146,Quantum Key: 317041706bd0bf95e002d1d916189a660783690c0e8fbbdcbdec625ce96e1e15,Entropy: 1.70 bits,rect
147,Quantum Key: 5afb3d801cd206a9f019acba8f89d346f73b12a7b793d4d27235190d9b1b9126,Entropy: 1.61 bits,circle
148,Quantum Key: bf437e03c232b760470f82a9c1965b062c9f4ebfdfcd7a6641a53c8aace3b936,Entropy: 1.58 bits,circle
149,Quantum Key: c255dae3be8ed6b9ec5e17523d4e954cfbaf22df8cfbfa3e630af083ff10cf45,Entropy: 1.61 bits,circle
150,Quantum Key: 3103a5668598110227e09c5a41ea15a4b4e6e4cd6f99b7a9c95cd64d2af735a7,Entropy: 1.56 bits,ellipse
151,Quantum Key: 271ab5ee114f44b31b5b6d05672c3bc01f87ed899a827f2aec52da8fa869da35,Entropy: 1.60 bits,rect
152,Quantum Key: 9e43b72b129eb5b970384cbc2ecaf770d097d1565b7ca410f1a69ac777761b1e,Entropy: 1.60 bits,ellipse
153,Quantum Key: 774f20581ee2a47b74f92f6a6959b42eed335f9b73e29a787708e5b4a3590c46,Entropy: 1.65 bits,rect
154,Quantum Key: a350e77e1fccee05bf9131b04d779335a6be922e3a6cfcad0dad03ba7adfbe7d,Entropy: 1.65 bits,ellipse
155,Quantum Key: 7455284432d4d2c2d83c90d6ecbcefb5426c5a4d20e10891458d1d6a3b5cf915,Entropy: 1.55 bits,rect
156,Quantum Key: 608475de3996a0169b6aad17db6febb60106a16303824a651bbecf97b9a07206,Entropy: 1.56 bits,ellipse
157,Quantum Key: 1458548db011e7d9a322ad34ddf532465198813f1ade861973c23f119a13e6e4,Entropy: 1.59 bits,rect
158,Quantum Key: 682547bba349977a3c42cc8ff2f53f5b54a3ffa3731405a4ece3273f37335f29,Entropy: 1.48 bits,circle
159,Quantum Key: 3b9b268d008295f3a70d5311ef104d4462852aab651521a1149f1deafd01806a,Entropy: 1.53 bits,ellipse
160,Quantum Key: 305b8ccd0357148b646b5396deb604911a2582a427ba1a75a2fa109d6c556254,Entropy: 1.62 bits,rect
161,Quantum Key: 245c4b9978e632c9521220927da7baa07b3bc93eb5fada29b7952858831bab35,Entropy: 1.55 bits,circle
162,Quantum Key: cc1a2d7e2403f3aa75c79955447d8c6097d3af452684d7ec40bcd1747d3c0b3f,Entropy: 1.64 bits,ellipse
163,Quantum Key: 3605c91342581575c16761e8c5abd22f5347c601ee3bc23d521745213985d05a,Entropy: 1.59 bits,rect
164,Quantum Key: 63381d71102efa3020c3d61ca5ecd6c3f4c4d730cdb4d0ebb9c1f7427b8e592a,Entropy: 1.53 bits,circle
165,Quantum Key: 5b21297bac2503dceef1cec86e0a5e9ec4cfc87042eb584efc38b6f3d9a25e5e,Entropy: 1.62 bits,circle
166,Quantum Key: 2a29b516a8ca8505d96f0e71404264d30d4972a43130142e59de5fe9fd07808f,Entropy: 1.60 bits,ellipse
167,Quantum Key: 01bdfb441aa2cdf1a62a004b47a9cd4fe312a1f15897c042e8e2ebb9fc8e8ef8,Entropy: 1.59 bits,rect
168,Quantum Key: 2e918632c32dff649d04c0b55511f8d4271beb7621d35db6b06ca8a03af86535,Entropy: 1.68 bits,ellipse
169,Quantum Key: c52b406ac4953c455535a837fa172dfa0d4d0385b0cb6821b0b4d6a026c4f90a,Entropy: 1.59 bits,ellipse
170,Quantum Key: 747c8a3b9f34e4ad9a29dcf0b8c20e943504fe12fa8e6d2ffa54bfca55707ce2,Entropy: 1.58 bits,rect
171,Quantum Key: e2615d5c44782ee433ea0ed0349b771337d19a8adcdd2b14cb8f13c5c86bbde0,Entropy: 1.56 bits,ellipse
172,Quantum Key: e60cb39911109a5f40aa50431fbfe704bdf18b822449e9a406dd71838dfa9917,Entropy: 1.56 bits,rect
173,Quantum Key: 41ea11c44e011c4cb2c582418b1aceb3aa6c9501b4c8c303bd12c2304714b5ee,Entropy: 1.67 bits,circle
174,Quantum Key: b21be930a64b29d289e96140159662400064606da301efea58d9aff587a62822,Entropy: 1.56 bits,rect
175,Quantum Key: cd39964085717a048d9d2529be68057db40eeb885ac319d49e7d4f017514a85b,Entropy: 1.58 bits,rect
176,Quantum Key: 6d92b509a00e71cfb4f21d6e135f8b0a6a7a1b3335b31d110631c0c55810c9ce,Entropy: 1.67 bits,ellipse
177,Quantum Key: 08c40de868a5070ca986b57102547fd112f3c52b02dfaf1ead36484cf79c8923,Entropy: 1.70 bits,ellipse
178,Quantum Key: 49b62200b88eaa1f6004f3eb2aec70d676c4dc7109e9f6042d9f593fe092f88d,Entropy: 1.67 bits,rect
179,Quantum Key: a4a4292137f097af2079dc91676081a93c64b314f9c776c743c75a6192a022e3,Entropy: 1.57 bits,circle
180,Quantum Key: 9919b7c558236060866b5a688fc892a9d99845705e9d2e09821eca0f6e3abad9,Entropy: 1.66 bits,circle
181,Quantum Key: 6c278cf54cd9899338378bd8ed3d6a4335784ec447394584f29bcfacc3607ac0,Entropy: 1.56 bits,ellipse
182,Quantum Key: c4fe0dd1c69730ba762d6bb5d11e79e337e654c99be43fe97f1e4179f3e05fe6,Entropy: 1.57 bits,ellipse
183,Quantum Key: bc2b9b334a25a94ac2662aa4e5a4ce6f1e63f97598c9af0e930602319b26961b,Entropy: 1.65 bits,rect
184,Quantum Key: 237f688f0fbce5bb64e9c98e28311736b858c1acf33409300aea5034bbb994bc,Entropy: 1.59 bits,ellipse
185,Quantum Key: a1f646492a60a520d0256681a96fa8eccc11ffdc3b67d612dc36ad9cd1deff06,Entropy: 1.62 bits,rect
