ID,Key Generated,Entropy Value,Basis Kind
807,Quantum Key: d3d23ba77fd0a760fcf99724ce4eaf9de6a82448d519dfb1c172aad49b48e564,Entropy: 5.97 bits,circle
808,Quantum Key: 3ddc9dd308e6511ec42c6efffcf86136d7bbc7d018488a291c339e12e27fde59,Entropy: 6.30 bits,rect
809,Quantum Key: 7c1447b24a181c619e4be2c099792d07dc140c1f47e0c82eeb9bcb54a01ad9ca,Entropy: 3.41 bits,circle
810,Quantum Key: 5d709e7e916b3ccb91ce8ea208bf53e86f7cd4791e2da45358297ceeb90d5c69,Entropy: 6.09 bits,ellipse
811,Quantum Key: 331d02f5433de4084c3c9e3d0423274b0ac7609359ec838e29a5cf5b26d5bbc6,Entropy: 4.96 bits,rect
812,Quantum Key: dcf6b4f3973fc878f93f3c3d1f153bd2fe472fa55eb46f28fb977f3b88bf469e,Entropy: 6.68 bits,rect
813,Quantum Key: ac2636c939ec96d9a34218f6d778356ea0aa81d515d6dd52ad27d8724e3d843b,Entropy: 5.44 bits,ellipse
814,Quantum Key: c667197a7f1e9f74407e39058783e2115ba5305f327173a066d3dca88e295007,Entropy: 6.39 bits,circle
815,Quantum Key: 48cd79ad1fc38af4a503b2187971fd22c3e2ed55af1f45148e708fd74d81a5a5,Entropy: 5.57 bits,circle
816,Quantum Key: a5769ce9de1368c49956341f31b946b67ca54fdf795b31d8060bd671624ce348,Entropy: 5.90 bits,circle
817,Quantum Key: ea3e3121a61be29f4bd6a6eb6d74483c2dcd64565f5f039e7e2ae32b163f4b5e,Entropy: 5.86 bits,ellipse
818,Quantum Key: 7e3aee88668542fa618570254eee4829e47091213a6888878156bbf2ee5dead7,Entropy: 5.29 bits,circle
819,Quantum Key: e2da2857cff91dfa2287a77859cd301f51dbc33132bcbc79ad4cedab26f5eef3,Entropy: 6.21 bits,ellipse
820,Quantum Key: 8a06bf2205f393ec1e128a23f6d1678663dec40a8efb50fb3f20eb1d9cebd940,Entropy: 5.32 bits,circle
821,Quantum Key: bba1c7a03fbe8a20c9c56c3bfd3e623612b35c7000a9308017759cfb810e7755,Entropy: 5.67 bits,ellipse
822,Quantum Key: 59fab6ea826e9a0c02095792f5e010622b6046408ae80747d6b919621762d0d5,Entropy: 6.71 bits,rect
823,Quantum Key: e7f49bd96c662794eef508cfc865309dbf752e086bd173030a4d97d6b33d2e55,Entropy: 5.55 bits,ellipse
824,Quantum Key: f838b17144a20ea1822838f0b70b5550b5fce8da599ffe83a6fc19697092568f,Entropy: 5.94 bits,rect
825,Quantum Key: e5c1c88c91d7904302ed7d7ae4f00043eee56e34fd301ddb706b497069bcd9d5,Entropy: 5.85 bits,rect
826,Quantum Key: acba02aa1cf0ae010aaa9152d894ed7409228c6a57fa2aef43b5c80c76cf70f3,Entropy: 5.12 bits,ellipse
827,Quantum Key: d10f55cb4e50709d2c6d8b371830314b894e02ec88fd05fc367fe7157c4666aa,Entropy: 5.64 bits,rect
828,Quantum Key: e289276ab4a0e8fc94ffb502af25b5b87043cfd059f8954775b8b472428e9145,Entropy: 4.12 bits,rect
829,Quantum Key: 2741c3759d77640c5f72c622b38cd56d8f7e4545bb29c363d1223d3a3a5c3133,Entropy: 5.41 bits,rect
830,Quantum Key: 464fd6be590ff5c573b1978fdf5e36be4d8b0baf8d387891ab697a7d476aab12,Entropy: 4.41 bits,ellipse
831,Quantum Key: 2a34b4c16eaff5b7c012b21fc7de18ebf7c2ef0e251f59938675046c49490542,Entropy: 6.35 bits,ellipse
832,Quantum Key: 3fb27faba7b7c42513cc9558aaec18374f964be8681c5e34d669dcb8bea7ca3b,Entropy: 5.31 bits,ellipse
833,Quantum Key: 9939c7ca64fa4f01a6cffd8a5d1b3d2f973d2dea79672170af48be9946a5e473,Entropy: 4.97 bits,rect
834,Quantum Key: 2dc72810b5b5c75fcfa4bc755e5d63e778c052c73e806efa0eb2c8789a03eaf3,Entropy: 6.85 bits,circle
835,Quantum Key: f9e8467c9b58eda191e88a6aff1a2aade595c0329c894aa4f4c73b7e259c433c,Entropy: 5.49 bits,rect
836,Quantum Key: d387c74ee6f598f646c82f93caf2b7c627320468913a748e3ee7ce797ea67476,Entropy: 6.63 bits,circle
837,Quantum Key: cb3beafd6d25dc0e7a7d698d25ae9df94cf8f3208c1c45adc38d1576fee3e501,Entropy: 6.50 bits,ellipse
838,Quantum Key: ae5164b83866e9d4bba9fe1be7e1e45bd5c9bf8ca13cd0e183a1349d9cce653d,Entropy: 5.17 bits,rect
839,Quantum Key: e956bdb43ffca4b233b87a1b50d1626270cdf7cadfa4143372d112081b01a4cb,Entropy: 2.29 bits,ellipse
840,Quantum Key: f5d3d63f4e724aec9f9abb07db342cd3fa2bd3a16a733dec502f8e3639c03ea9,Entropy: 5.30 bits,ellipse
841,Quantum Key: f3cf66bb308d9e3bff65a0280ab0d557cac14b17bfb0c4272052ac21ff4c0acc,Entropy: 6.06 bits,rect
842,Quantum Key: fd9c15710ad7d6e406711bc4f41ab7bbfe4045de311b49fe495b20a4bd116c5d,Entropy: 5.84 bits,ellipse
843,Quantum Key: bcab6abcf2c4236e84fe39ff8ddd6b635ba35d1421d30eccdb7c8b631fcfacc3,Entropy: 7.24 bits,circle
844,Quantum Key: a418ada46fdc96b30be376d1696a5a9aa8ea888c5f6e12c156cde104da9fc319,Entropy: 6.88 bits,rect
845,Quantum Key: 368a3e66509adb3857a0988c91841893ce40f7db0996755ba869a354962810d3,Entropy: 5.29 bits,ellipse
846,Quantum Key: 5e2a54c98e703ffdf22ca1ce37967aec81189fe56079b42d68946274d2ef9fdc,Entropy: 5.70 bits,ellipse
847,Quantum Key: c0732853321dbc1ce2abb356fed0ba761f1540887cc557ba3af95fece580645a,Entropy: 7.01 bits,ellipse
848,Quantum Key: e4782f198ed03eb0aaaf7eff78535f3b02f95b9fe47591a1c140c2d26fa8b7db,Entropy: 5.75 bits,circle
849,Quantum Key: 37932aabb85811e46ddaf25f291fd02e90f441691b6ac4dd55c35ca8b548b314,Entropy: 4.84 bits,rect
850,Quantum Key: cce3eb11e1d0cebca46fc10c4da0c61ced7ca87c16429b32267015e20b9288dd,Entropy: 3.62 bits,ellipse
851,Quantum Key: c4e5eabcd80f0a5ecdbc150dcaee7a5beeba23d3c0b183dccf050d733609e569,Entropy: 6.97 bits,circle
852,Quantum Key: 94f41e496131b9eec43caf5f9d8525c4a2b1d08246d2246fef295f29eae77c0a,Entropy: 5.89 bits,circle
853,Quantum Key: 07559d4033b6d57fc9bbb5deb8cc4626a1ee3489f1ab07bb5703927640383bc6,Entropy: 5.29 bits,circle
854,Quantum Key: 253952ef59db6b8bac8ca51c392e5cae9e9242649dfbfb066529a8dfdc46f1e9,Entropy: 4.75 bits,ellipse
855,Quantum Key: 92f3cdd22dea5aad339203c454c31486384acd184445e0a591e73f6b4aa89ef1,Entropy: 3.89 bits,circle
856,Quantum Key: f791f054cf835aa9b855dd642463582ea24a07ed05fc7a317976bd97eafa02a4,Entropy: 5.47 bits,rect
857,Quantum Key: e48716be4a932557cbb5f45480dcf3258d34b10752d7862b37bccc60268bd03f,Entropy: 6.10 bits,rect
858,Quantum Key: 0d1e1762bada89e58e6d2d2ba1f84bdaf103b88cd37e639f986cf140c583948e,Entropy: 5.88 bits,ellipse
859,Quantum Key: 83cf63a5275af6d738d988d686c48e4d6d1b91d1eeaf51795ddad366423955cc,Entropy: 6.38 bits,circle
860,Quantum Key: ca7124bbdb0185a1e9a9de2b46fc5b6d81a01939b5ca4273874380e9ac12101a,Entropy: 6.83 bits,circle
861,Quantum Key: eb15893ea0678b63c81fab2ab646cbc5a8c84a9f9267722239853eedb20f2ad9,Entropy: 4.03 bits,rect
862,Quantum Key: 602b1561fe1bce1cf4723bdb545d989f3fa8b53a93e5854fba2e9b1b4f2d7425,Entropy: 4.94 bits,ellipse
863,Quantum Key: 00d1883820bdd57c1fad6b59dd4ee7a9575f2204099b1995b1642d71d8255a53,Entropy: 5.47 bits,ellipse
864,Quantum Key: e02cf889f8c1287264666867978d19a46caa269b8737e48eb939fac4fa52113a,Entropy: 5.42 bits,circle
865,Quantum Key: 5798e4fecf8aeaf7a42b677f979693596e062eee15f53b8cdc6c975eec42b1f4,Entropy: 5.45 bits,rect
866,Quantum Key: c3026264fbb8deb3bf126de612564092920572266ee110b5c8d6f9393e4a4256,Entropy: 3.61 bits,rect
867,Quantum Key: 15e24ab213895365c765badbd288796bfc9fb93c31f65f74419870d846a10dd0,Entropy: 5.32 bits,rect
868,Quantum Key: aa58071cbd85500c1f45f6bdb97c8f44bdee6e49b58244070661115fa122f160,Entropy: 6.49 bits,rect
869,Quantum Key: 1aa1f763ac091674344dc8d02f8521c135edf7cf2838b1dff44f5c1c08ded82c,Entropy: 5.85 bits,circle
870,Quantum Key: a0877d8e159abbf4c98303e91d38efe5c1e56e6530b1e3744b19cd4f31c5e005,Entropy: 4.92 bits,rect
871,Quantum Key: 385973730b16830887cd0e916d18ff514b0e6ad972c27d2a0c759ab2367a14c9,Entropy: 5.94 bits,ellipse
872,Quantum Key: feaf69a15911427599f0247e1044e2441224d707af033749a7a8073c57eddfcb,Entropy: 2.24 bits,ellipse
873,Quantum Key: 2dd2e572240c0c7ba85ad412debf55e0a02056649136721928ceff7599bf2ced,Entropy: 5.86 bits,ellipse
874,Quantum Key: ee15b766a888ac2aa616875246d05302d79db7998fab3b8df8b3707f6ce06914,Entropy: 2.12 bits,ellipse
875,Quantum Key: 689b89d4d13fe727daa5c7e3d76cafda4dbb3f882620cf8e680c06f41f6bd76c,Entropy: 5.80 bits,rect
876,Quantum Key: 7c6c8db5a7719af0035f745ed6bc714a03dac37f092524d54f1d6960c9e039d3,Entropy: 6.06 bits,circle
877,Quantum Key: 9fbbc397a6ce8afaa65e7acad216950db8bba63acb84ddeaaa636d6ec4c0cda9,Entropy: 5.93 bits,rect
878,Quantum Key: 12d40c27f131e235da8db080009e774f7b738fba6e5357b3ddfde399ee040fdb,Entropy: 6.13 bits,rect
879,Quantum Key: 4aeca6d3d00e9b204d3bc943e6718f57344bd03f272e4d7260ea7bb89478d1ad,Entropy: 4.46 bits,circle
880,Quantum Key: e7b138a324116b2eceec5396b3bc251c697d50cec4b569807db4f76502ae23c4,Entropy: 5.64 bits,circle
881,Quantum Key: 7d2225eedc5e24b69cf55bd2e6c1d48e212d7fe866dfbb8ee61ba54013aca9fb,Entropy: 6.15 bits,ellipse
882,Quantum Key: d4fe812a1f9c86f2a157f2ce1e629786f4f267609ffdaf831660bf011963f9cd,Entropy: 6.41 bits,rect
883,Quantum Key: 0a373417aceaeb42069c010db407a062f610637acc079aa9a2d352d4c337a10c,Entropy: 5.56 bits,rect
884,Quantum Key: 0ac20b56a4674883958f6c1accf3053026b78dd1077b38799c6b2b7a4862662a,Entropy: 6.25 bits,rect
885,Quantum Key: b96bcfd9b434d0fda42c24f70b18dde586dc985beed30fce822a027fc0527244,Entropy: 5.85 bits,circle
886,Quantum Key: 0f5d4b0a659b48465c9410d685623ded63b4af2e8c03fbbb3bf3138e5b52025c,Entropy: 6.04 bits,circle
887,Quantum Key: d67870ee042926c684b30b07fae90e1768897970128152386657b1f97d066326,Entropy: 6.05 bits,rect
888,Quantum Key: 9d5622fa6245a884312c358bf83aac34bae9df5329c18283a4e8b719ddc9db89,Entropy: 6.19 bits,circle
889,Quantum Key: dc09da3aa86f8bc77f044ec4fd453ed26c725843bc6145bc4ed6731f213c2384,Entropy: 5.33 bits,circle
890,Quantum Key: 187174f902124162592f12359ae88d0aac39d97b3deb01903571de374a4d328f,Entropy: 3.79 bits,ellipse
891,Quantum Key: 79dc65e66efbccdce76783bd9b628eebcc5ba7d7a442bdab768084e9a7db6cb5,Entropy: 3.66 bits,rect
892,Quantum Key: 2c64d1e364bd09416d1a1c82186b170bc1098d46562e0e0982f6f4ab33a5af7a,Entropy: 5.87 bits,rect
893,Quantum Key: 6c8fcd13186367245430d6e9f9349410878fdb6796853437073aa8ff7d0c1757,Entropy: 4.91 bits,circle
894,Quantum Key: 29ddb158904e45125d91fb025e981e82953df2c3164e3fc147de16e0e18fb33b,Entropy: 6.27 bits,ellipse
895,Quantum Key: ba75c35aad0a37da42fa23292f55612299e4850021c1119e50226c870eec31c6,Entropy: 6.22 bits,rect
896,Quantum Key: 62055da828c81ac24920bb305a4a22a97a588d527ccde20db2855abe29cf89d0,Entropy: 2.99 bits,rect
897,Quantum Key: 6c698006168c4701dadfe5d910ae5e6f023b7c1b86efa02969854d15eb7300e1,Entropy: 5.71 bits,circle
898,Quantum Key: b4b861731245f8458539f8aab0bf0b3378399ea38d7e337de0861f479e58508d,Entropy: 6.17 bits,circle
899,Quantum Key: fac4142cd3273d3c863d664954602c338f82bb4034c6caf15f1aad4b0301e9d0,Entropy: 6.37 bits,circle
900,Quantum Key: ffccb5cb044a0dd2710c0a3af6a126c51e4b6392a4d11a92cae1a65eaaffb532,Entropy: 5.59 bits,rect
901,Quantum Key: 185a84784ba51ef5e9e03b102935fa096cb6b5a168fb61a89dc2a551758a2295,Entropy: 3.31 bits,circle
902,Quantum Key: e63818493f5b943a96dd0925c2815fdb3684ac41cb966aa150448a7cde759dae,Entropy: 5.90 bits,circle
903,Quantum Key: e7af497f89de35c737fb9c8a2a512bf83b98d782999fb1f973ea9465eb1ffa47,Entropy: 4.89 bits,rect
904,Quantum Key: 3a9c7c350bbb93b533cc437dea9b7c86cc82360bec300fdb13b3eaf43021fa23,Entropy: 5.03 bits,rect
905,Quantum Key: bc583c907cb41c01e09341288680728a9cf8ce7536e08d4a3d11e6131051376e,Entropy: 5.96 bits,ellipse
906,Quantum Key: 39c37ac1b3c8b901aece454e2d73a83b27cc91add7ad2db03d592b46102274b9,Entropy: 4.43 bits,ellipse
907,Quantum Key: 5fa79077f19ca4714ab8aa9f26fe7c61f42853b4af17d19b2e7183b6e1fd2c82,Entropy: 5.65 bits,ellipse
908,Quantum Key: 37a50cb089db4c829da3b2342348e7c52a6dbc7324efc9343680725515421602,Entropy: 5.58 bits,circle
909,Quantum Key: 290c902461e5052e6d2884315e591c49824df91f7bc39c101f0a256c8b332be0,Entropy: 5.40 bits,rect
910,Quantum Key: 140fc0aaccd9110c1ea7e1a77a7d44cdf7059577715d7e1a4b0ac0e412de32bc,Entropy: 3.87 bits,circle
911,Quantum Key: 4d29e31939be7b0d17c63b89f66e5e93b544e950c1f0940be7e8c99f7cee908b,Entropy: 5.71 bits,ellipse
912,Quantum Key: 5e0f12c82e8a7728261705c8e951ba4c70647907bf4edadc3fcdd48e771e3438,Entropy: 5.83 bits,rect
913,Quantum Key: 742659ccd479440937adb4dee607d9f1d976e403f5cc6f30615a4c08f8fe48e0,Entropy: 4.80 bits,ellipse
914,Quantum Key: cf35df2b1b6df165e10ffe1bbc33b789c4d7daacaa7aba2ea426a6a950ec3105,Entropy: 2.97 bits,circle
915,Quantum Key: 7925db4cb40ddb1111411cf06e4146b6ae1890a186625f30985f6dbbf59b791d,Entropy: 5.45 bits,circle
916,Quantum Key: a27a73ee5107230aa7fe51efc7129e8a65f87d4434e1cc9ef92b1a84cbd2dc11,Entropy: 5.06 bits,circle
917,Quantum Key: ba1c9c0ed8c1d6efd773aa672d8fbcf86f22035b5902af2cd9379d055f1f8596,Entropy: 5.27 bits,ellipse
918,Quantum Key: 4bd7aa2c6c328629f0a074b625c79f0feee00b2923495b944af3a0952b05fa23,Entropy: 5.80 bits,circle
919,Quantum Key: 0cf8935bc4f82cdcae6cfdf4f26cb879682e6ebac85e73042ce90a51bbd343b3,Entropy: 5.25 bits,circle
920,Quantum Key: d1a287dcb8128e9b23f7adf0d44614ef2a5ec0b344edb141899add9acbb36550,Entropy: 6.86 bits,circle
921,Quantum Key: 174e02f401b9a4c061b33321851b642c3b706654b746e634166c0fcb948a2e31,Entropy: 5.86 bits,ellipse
922,Quantum Key: eb8383520dd0f8b5dcab439815113bde45b233fb1ce3a68c7d974c61d4c2cca5,Entropy: 5.16 bits,circle
923,Quantum Key: 1fab16feaf5637037b9b4413356ac16722214c7c6a68de4d4aff360f484d9bf2,Entropy: 6.37 bits,ellipse
924,Quantum Key: 9fb6b0005d7e20b833a538b9b3139b6cd223e725e8d2a2319c9c9af74e848130,Entropy: 5.74 bits,ellipse
925,Quantum Key: 344bf18153034362a24d604a5765760425c800dfbec1ae3b08199d34a7213fab,Entropy: 4.54 bits,ellipse
926,Quantum Key: a2e9867578ee31ad1d470fc942166a275e6423a577f357707ae4efb3f6f2d9c8,Entropy: 6.47 bits,circle
927,Quantum Key: 17021211ede7350cc75067c6ea9dd42d4ae4925f5eca02896fed7f99013f343b,Entropy: 5.38 bits,rect
928,Quantum Key: dae26fb7f4d36f9d5970c350bfc70012111ce619db423c27017cd611af56d16c,Entropy: 6.01 bits,circle
929,Quantum Key: 67d12e26be90931fb37bdefff126859b5c8fe76d4b5b1d5c943dd2cfa908c8c6,Entropy: 5.97 bits,rect
930,Quantum Key: 0cf21d9f76d141f7c846927fee1cb2b766736fcbd94ed97ca6a8dd0b4048edcd,Entropy: 6.65 bits,circle
931,Quantum Key: 093b4762693c073b68ea84e679b8941bca9ea24383e2550e39949bae60915657,Entropy: 5.14 bits,circle
932,Quantum Key: 68294917ebd4e57cef29fdc5e223b848de9c9617a58804eb5179afafa4a79917,Entropy: 6.08 bits,rect
933,Quantum Key: ed402a0209c5e295105cabb8003c4e0fcbb400fb679c22cdbe57400eac0aecf6,Entropy: 6.05 bits,circle
934,Quantum Key: 6ccf3f521621c8c52db134e873b1d6ddf54bf7feebef96f891038736f993b409,Entropy: 6.87 bits,rect
935,Quantum Key: 8b6c193d97bce5a1dad6a9b9d7ca5b38e2d5db16dfdf76983359bd2fdef092a0,Entropy: 6.01 bits,ellipse
936,Quantum Key: 3529d00a8cd14da3880744adb99b8844daef286f35be1581c992526cf81df9cf,Entropy: 4.08 bits,circle
937,Quantum Key: e102074d7d6c6de9c6e87c9678b29252505fc71f12a6e0e0a5555390caab2af2,Entropy: 5.99 bits,circle
938,Quantum Key: 2663f3655e6dedef206f9026969d63166394ed91892447637dc78f5a645cbca0,Entropy: 5.98 bits,circle
939,Quantum Key: 4a5f9b2ecc844dd2a174d7e81d2038ae8f10bb6a85959535700bdbe7996ebc9d,Entropy: 5.06 bits,ellipse
940,Quantum Key: 1a20581b442015cf239b7af8861e29c99065d77c4784927f30d4f9a9735a20da,Entropy: 5.06 bits,rect
941,Quantum Key: e7b13232a0e4b914e6e68edbcf2ca5bb3a754c48433293276e824c377722bfb5,Entropy: 5.88 bits,rect
942,Quantum Key: 5ea17a276a13c3c02ae4f1a15bff7434b47661dca96cccc47192fff1763cc9dd,Entropy: 5.45 bits,circle
943,Quantum Key: bd6f5748cbe4fddc59c9ee09249682c469cc7b2b9aa262f193ec44bbe5b69909,Entropy: 6.94 bits,rect
944,Quantum Key: d126df85581c215994a1493a3ed546d825c19f7e1440f43c56b49e18833ef214,Entropy: 3.12 bits,circle
945,Quantum Key: ffa04f249f1be2eb1e29e5f7210745800c018eb04dc89c84839379d563faf8a7,Entropy: 6.70 bits,circle
946,Quantum Key: 4b70cfb0eaa9c300fa7f3a8e7e97cb461ded31ff87c3908702ff9ba9d0161581,Entropy: 6.26 bits,ellipse
947,Quantum Key: 91de0aff2a98a5cef21ada1e2f720aa25287a7d3029782bb59ac85780d035b2b,Entropy: 5.68 bits,rect
948,Quantum Key: fd8ea8464d4dc0a950765d09cb7752be1767005d6a4733bd8c7587b1c12e2233,Entropy: 5.97 bits,ellipse
949,Quantum Key: bbb619094851a8b5fbd4246745f2738b237a5ff187b951008d97823f386282ea,Entropy: 5.93 bits,rect
950,Quantum Key: cfc59e64aa2079cc4b6a33cabe69b04612a81ba23a47890e74935823a5b23ef6,Entropy: 6.82 bits,circle
951,Quantum Key: b60cf5181677345d708636a21fcc566bc6a6d44b9d377e3617c7c0b06628a6d1,Entropy: 3.89 bits,ellipse
952,Quantum Key: 002b445e8a27eed9371b84896e3477929b31766c9ab81fff16c12ff9142e15a7,Entropy: 6.08 bits,ellipse
953,Quantum Key: 0757959f5c1a052542b742c9e47749c1a665d4f6b6a41a576a786438abab041a,Entropy: 5.71 bits,rect
954,Quantum Key: edde28c3a5630d2b5a551f9a4700efceef52eee55879c37dad9c3ffba9cef940,Entropy: 5.68 bits,circle
955,Quantum Key: a776d8cbda035cb304fa81cbd2f455dd22b12cce7962c9dc3a5975a88872b605,Entropy: 5.23 bits,rect
956,Quantum Key: ffd8af10607b264861f2164cfd4a48173f2fb117e9ba1de4088890cb67f00780,Entropy: 5.66 bits,circle
957,Quantum Key: 13cbc0c588727fbdf28605096bafd54c0d203acbce6b0fdae6b564f7497d47f7,Entropy: 5.66 bits,circle
958,Quantum Key: 2a4bf3964add3f10426f2c5661695dd56ec4a09a6ed87d0583e9df333f608123,Entropy: 6.47 bits,rect
959,Quantum Key: f356e4c3851eedd5d46a5d2c23af160c5df2b77836790d3840f721b576848e31,Entropy: 5.43 bits,circle
960,Quantum Key: 9cc415a3c34e0e95982bf4f3576361f98d56cf32656a88e36302720e0202a648,Entropy: 5.84 bits,circle
961,Quantum Key: 4e30d5f3da435ebd0e40aee4ed6f6289098a60a55c05ec0ab27f45b2575b9b33,Entropy: 5.69 bits,rect
962,Quantum Key: 17e37a0b83b726885bfe5abb726a75c7835d009d0849bb008c3af1c2a32e7af8,Entropy: 4.78 bits,circle
963,Quantum Key: ae67113a2ee04c5cd6b0bb658ab2c9aed17d3ed158f948d4ce7f9f780f088d45,Entropy: 6.64 bits,rect
964,Quantum Key: b2a6640d901b08ee3a229bfeff87ff0b6a0a25e9fbc65529305a8ff5e33ea38b,Entropy: 4.40 bits,circle
965,Quantum Key: f79f31291d7e39dcc1c357a75c00435fe214a18b57f23911774a340966d5785e,Entropy: 6.92 bits,rect
966,Quantum Key: df4a2973fcf81e5476dae5066c1b4adb3caacf08191caaf86324dca43c4fa732,Entropy: 6.16 bits,circle
967,Quantum Key: d90b9de385e40c41da4b81c86eb79c24e9e204b68f4bd683a5ffeb500369ddea,Entropy: 5.98 bits,circle
968,Quantum Key: 7152b9593403c2b3a318a4803cf22556e61ef6563726b2d431c694b02974d48f,Entropy: 6.33 bits,rect
969,Quantum Key: 1199fd8011167598e4ddd25aade6191357f68b1937c549cb44cb217022df9370,Entropy: 6.39 bits,circle
970,Quantum Key: 9d13c3caf7902dc8d2a551d1e4e4b7dd42e71980fdd9430f1e5bae554ae4ca19,Entropy: 6.18 bits,circle
971,Quantum Key: 50e8481dabccae970ad943611b650ed6ed66e86779990c4dab09acd8d118e274,Entropy: 5.94 bits,rect
972,Quantum Key: 25e06ebbf2e4074e76572ac26b69d5b6cb5d4dfe8c87382ac19618ab12cb57af,Entropy: 5.99 bits,rect
973,Quantum Key: bb753f756d939a797745b22d05bb4f7ab273d2f998e089b78799e23d9dfd63b2,Entropy: 6.05 bits,rect
974,Quantum Key: e11fbb20e57221d7e6ebf0057bf169a0a645dd6eab66b3f6ca5ba64db19f7535,Entropy: 5.79 bits,ellipse
975,Quantum Key: 685725119cc1fe114391e01cedc8ef2fe5f60f2820400ab8df4dd040af5a7981,Entropy: 5.80 bits,ellipse
976,Quantum Key: 7db8951d7e53fa6324d88495215d01f82855b1327a3817359b77f7f4c54066cc,Entropy: 5.41 bits,circle
977,Quantum Key: 68653032212c024f76eeab083e9ef88850d881fbb8d7f6b65bf2590c54cc41d6,Entropy: 5.54 bits,rect
978,Quantum Key: ad2ef863724925605daf361fa25e52229a97bedb96bfb1b178482c43b232bf56,Entropy: 6.04 bits,circle
979,Quantum Key: 4878f7b7262715b732dc2664537679b4e8a77ecc6dc7d917a4f349abc12aaaf1,Entropy: 6.90 bits,circle
980,Quantum Key: 480f2857f835fd058e76e3d0db212edf9c6272331297321df967e6a2af855e60,Entropy: 5.56 bits,rect
981,Quantum Key: bf301c1a6bde427db3f034327130e216ab2beb2f7f8e3e1e35c275d7e98badc7,Entropy: 5.97 bits,rect
982,Quantum Key: 59e47275c7806e6c2a822836f6b4857da28c8b8e67515e2b9e12cc84db93a29a,Entropy: 4.92 bits,ellipse
983,Quantum Key: e54ec0bb604e7c8ce17b8e46e5d2d2f5da33ce33a0c415e0145eaee398ecc647,Entropy: 5.57 bits,circle
984,Quantum Key: 0edef680bf099f10c6a163048a7adcfebd60648b1449f9fabe6fe2700e0db3e6,Entropy: 4.99 bits,rect
985,Quantum Key: ca67328a630a45056a0b85b916309b5ff34cf3dd61b9818158ba9206874fd9ce,Entropy: 6.25 bits,rect
986,Quantum Key: 14307cbf11299749bad23ab01053cd98f9d1f6aa8d51f870e5c40df2b39fc51a,Entropy: 6.60 bits,circle
987,Quantum Key: 8361e1d5931f093b0e089ffcf0881c141c9ea7ab9b7eb639b1148e2ba3cc5f12,Entropy: 5.37 bits,rect
988,Quantum Key: 4da4329ed5555f0b11af776ab80d5f849a6c7809c0f902c543ee7bccc4ba4c57,Entropy: 6.07 bits,rect
989,Quantum Key: 4ef51f585bb7e8e25a5fbe9b151c04436dd6783d247b0a5c7045fb93c9ceac31,Entropy: 5.16 bits,rect
990,Quantum Key: b93b5f362f458eec5b9e2f3434bc1dff256c5e0ddb727f3cabd499167976df94,Entropy: 3.19 bits,ellipse
991,Quantum Key: fe0f66664c81ea6ee7c10c86d2e60638af67a2b33eedc4679a06a914a9f227e6,Entropy: 3.97 bits,rect
992,Quantum Key: 01d49c775196dd67a5878bef67c8ca1c6cbf3a67db772d2e22a899d0927f1064,Entropy: 3.91 bits,ellipse
993,Quantum Key: b220c95b078d68f5cb2709835c92b4a94ff53d5e7439dd6a450395d6205650c1,Entropy: 5.69 bits,circle
994,Quantum Key: 55eb335877459c11e43e48b0c49501a4713538aca4d640be6e9b1c06e477cc24,Entropy: 3.15 bits,ellipse
995,Quantum Key: 0d189d5af504cbc61434b9454d55ca0673195f695b7dd8d527789b8d67c13fa9,Entropy: 6.92 bits,ellipse
996,Quantum Key: 3f70584b36bcfaad1f7efaff2125b557e7467ada2edc32148433f5307f6c854c,Entropy: 6.32 bits,ellipse
997,Quantum Key: 9e6342e6e1db55b0d4ba22e25aa245b56df324adcfed04024df23b057a3a6bd4,Entropy: 5.43 bits,ellipse
998,Quantum Key: 0241724d8d9f7e5c215a2dbebf620c6fbf6f57a3f1c5413356b527aff1193288,Entropy: 5.87 bits,circle
999,Quantum Key: 68063e0d1ba8f194416e0d7159dde3b2245c3f493f9ce21b44eecfe28bf630a0,Entropy: 5.46 bits,ellipse
1000,Quantum Key: 2982d12c4993c3b624f0c3706b8fb9da7ccddd48f4c552227538b3380a798d3c,Entropy: 5.73 bits,rect
1001,Quantum Key: 2f11705bdab1ae88142b866aaedb3a7c3f6c87cdae6ffdc53253c0a03681d77c,Entropy: 6.60 bits,rect
1002,Quantum Key: efe8924586a7a47175daf704fb3dde1002126b91a36eeeee96f50c9dc8b9021c,Entropy: 6.86 bits,ellipse
1003,Quantum Key: 8420ac7d63d61574df77a90758e7c757478cc99838a311c3a8fe2cd30faeb301,Entropy: 1.93 bits,ellipse
1004,Quantum Key: 808101041f24cb4f06f3e4dfd9b35e159c238aebdd54dc96922cc7f573ea4a2a,Entropy: 6.29 bits,ellipse
1005,Quantum Key: 2c762d0fdc9ac0c7fe6908886e774166f622ab222a650a10546be25908a72220,Entropy: 6.73 bits,circle
1006,Quantum Key: d4e48b00c7baae9fea07834ed64f2adfed4d5b818b8541c45c746e72d7f5b06e,Entropy: 4.96 bits,ellipse
1007,Quantum Key: 51d56048451269cb2f21e54f4905ee4599d7e69bb345db456ba2da9651cae96e,Entropy: 4.80 bits,circle
1008,Quantum Key: 44ee75d58010a38cb3421317b18de571f7aabad0261f324e045a4f1f63fc8871,Entropy: 5.92 bits,rect
